facility_id,lga_name,facility_name,sport_lat,sport_lon,sport_played
BOROON11048,Boroondara City Council,Kew Heights Sports Club,-37.816157,145.052962,Tennis (Outdoor)
BOROON11059,Boroondara City Council,North Balwyn Tennis Club,-37.799373,145.078155,Tennis (Outdoor)
BOROON11064,Boroondara City Council,Swinburne Reserve,-37.828503,145.051164,Tennis (Outdoor)
BOROON11065,Boroondara City Council,Victoria Park,-37.802717,145.047314,Tennis (Outdoor)
BOROON11070,Boroondara City Council,Willison Park,-37.839196,145.071687,Tennis (Outdoor)
BOROUG11073,Borough of Queenscliffe,Point Lonsdale Tennis Club,,,Tennis (Outdoor)
BOROUG11073,Borough of Queenscliffe,Point Lonsdale Tennis Club,,,Tennis (Outdoor)
BOROUG11072,Borough of Queenscliffe,Queenscliff Bowling  Tennis and Croquet Club,,,Tennis (Outdoor)
BRIMBA8345,Brimbank City Council,Delahey Recreation Reserve,-37.7164,144.7741,Tennis (Outdoor)
BRIMBA8346,Brimbank City Council,Dempster Park,-37.775225,144.837725,Tennis (Outdoor)
BRIMBA8348,Brimbank City Council,Errington Reserve,-37.745542,144.803277,Tennis (Outdoor)
BRIMBA8348,Brimbank City Council,Errington Reserve,-37.745542,144.803277,Tennis (Outdoor)
BRIMBA5629,Brimbank City Council,Frost/Goldsmith,-37.720292,144.7731,Tennis (Outdoor)
BRIMBA8355,Brimbank City Council,Green Gully Reserve,-37.726822,144.819415,Tennis (Outdoor)
BRIMBA8361,Brimbank City Council,JR Parsons Reserve,-37.79601,144.836154,Tennis (Outdoor)
BRIMBA8369,Brimbank City Council,Keilor Park Recreational Reserve,-37.714786,144.855205,Tennis (Outdoor)
BRIMBA8369,Brimbank City Council,Keilor Park Recreational Reserve,-37.714786,144.855205,Tennis (Outdoor)
BRIMBA8371,Brimbank City Council,Keilor Recreation Reserve,-37.717403,144.832595,Tennis (Outdoor)
BRIMBA8377,Brimbank City Council,Lionheart Reserve,-37.708386,144.791658,Tennis (Outdoor)
BRIMBA8383,Brimbank City Council,Our Lady's Tennis Club,-37.785182,144.842179,Tennis (Outdoor)
BRIMBA8384,Brimbank City Council,Overton Lea Reserve,-37.702497,144.763776,Tennis (Outdoor)
BRIMBA8391,Brimbank City Council,Sassella Park,-37.764036,144.774164,Tennis (Outdoor)
BRIMBA8392,Brimbank City Council,Selwyn Park,-37.781765,144.814164,Tennis (Outdoor)
BRIMBA8392,Brimbank City Council,Selwyn Park,-37.781765,144.814164,Tennis (Outdoor)
BULOKEBULOKE8733,Buloke Shire Council,Berriwillock Recreation Reserve,-35.638964,142.989914,Tennis (Outdoor)
BULOKEBULOKE8738,Buloke Shire Council,Birchip Recreation Reserve,-35.978734,142.911819,Tennis (Outdoor)
BULOKEBULOKE8743,Buloke Shire Council,Charlton Lawn Tennis Club,-36.259859,143.355881,Tennis (Outdoor)
BULOKEBULOKE8748,Buloke Shire Council,Culgoa Tennis Club,-35.715266,143.106907,Tennis (Outdoor)
BULOKEBULOKE8753,Buloke Shire Council,Donald Lawn Tennis Club,-36.380044,142.992336,Tennis (Outdoor)
BULOKEBULOKE8758,Buloke Shire Council,Nandaly Recreation Reserve,-35.309676,142.702059,Tennis (Outdoor)
BULOKEBULOKE8759,Buloke Shire Council,Nullawil Recreation Reserve,-35.852177,143.174176,Tennis (Outdoor)
BULOKEBULOKE8759,Buloke Shire Council,Nullawil Recreation Reserve,-35.852177,143.174176,Tennis (Outdoor)
BULOKEBULOKE8764,Buloke Shire Council,Sea Lake Recreation Reserve,-35.510326,142.856453,Tennis (Outdoor)
BULOKEBULOKE8771,Buloke Shire Council,Wycheproof Lawn Tennis Club,-36.069051,143.226705,Tennis (Outdoor)
CAMPAS8777,Campaspe Shire Council,Bamawm Recreation Reserve ,-36.262381,144.589142,Tennis (Outdoor)
CAMPAS8783,Campaspe Shire Council,Colbinabbin Town Recreation Reserve ,-36.586683,144.801018,Tennis (Outdoor)
CAMPAS8783,Campaspe Shire Council,Colbinabbin Town Recreation Reserve ,-36.586683,144.801018,Tennis (Outdoor)
CAMPAS8785,Campaspe Shire Council,Echuca South Recreation Reserve ,-36.143496,144.753927,Tennis (Outdoor)
CAMPAS8786,Campaspe Shire Council,Echuca Village Recreation Reserve ,-36.139774,144.814912,Tennis (Outdoor)
CAMPAS8786,Campaspe Shire Council,Echuca Village Recreation Reserve ,-36.139774,144.814912,Tennis (Outdoor)
CAMPAS8788,Campaspe Shire Council,Girgarre Recreation Reserve ,-36.396732,144.975124,Tennis (Outdoor)
CAMPAS8790,Campaspe Shire Council,Gunbower Recreation Reserve ,-35.952652,144.37348,Tennis (Outdoor)
CAMPAS11000,Campaspe Shire Council,Koyuga Recreation Reserve,-36.219315,144.89249,Tennis (Outdoor)
CAMPAS8791,Campaspe Shire Council,Ky Valley Tennis Facility ,-36.285007,145.006203,Tennis (Outdoor)
CAMPAS8793,Campaspe Shire Council,Kyabram Lawn Tennis Club,-36.318249,145.045789,Tennis (Outdoor)
CAMPAS8805,Campaspe Shire Council,Lockington Recreation Reserve,-36.265744,144.541312,Tennis (Outdoor)
CAMPAS8806,Campaspe Shire Council,Nanneella Recreation Reserve,-36.31342,144.778694,Tennis (Outdoor)
CAMPAS8812,Campaspe Shire Council,Rochester Tennis Club,-36.358637,144.697977,Tennis (Outdoor)
CAMPAS8816,Campaspe Shire Council,Rushworth Public Park Reserve,-36.585788,145.007038,Tennis (Outdoor)
CAMPAS8818,Campaspe Shire Council,Stanhope Lawn Tennis Club,-36.445364,144.987242,Tennis (Outdoor)
CAMPAS8820,Campaspe Shire Council,Stanhope Recreation Reserve,-36.448171,144.989216,Tennis (Outdoor)
CAMPAS8821,Campaspe Shire Council,Tennyson Recreation Reserve,-36.298843,144.431404,Tennis (Outdoor)
CAMPAS8825,Campaspe Shire Council,Tongala Recreation Reserve,-36.246519,144.946186,Tennis (Outdoor)
CAMPAS8825,Campaspe Shire Council,Tongala Recreation Reserve,-36.246519,144.946186,Tennis (Outdoor)
CAMPAS8828,Campaspe Shire Council,Victoria Park,-36.116902,144.740277,Tennis (Outdoor)
CAMPAS8829,Campaspe Shire Council,Wyuna Recreation Reserve,-36.197567,145.05534,Tennis (Outdoor)
CARDIN10988,Cardinia Shire Council,Beaconsfield Recreation Reserve,-38.041316,145.367486,Tennis (Outdoor)
CARDIN10988,Cardinia Shire Council,Beaconsfield Recreation Reserve,-38.041316,145.367486,Tennis (Outdoor)
CARDIN10988,Cardinia Shire Council,Beaconsfield Recreation Reserve,-38.041316,145.367486,Tennis (Outdoor)
CARDIN10988,Cardinia Shire Council,Beaconsfield Recreation Reserve,-38.041316,145.367486,Tennis (Outdoor)
CARDIN10991,Cardinia Shire Council,Bunyip Recreation Reserve,-38.101276,145.719056,Tennis (Outdoor)
CARDIN10995,Cardinia Shire Council,Cardinia Recreation Reserve,-38.147415,145.427791,Tennis (Outdoor)
CARDIN10996,Cardinia Shire Council,Catani Recreation Reserve,-38.194176,145.639394,Tennis (Outdoor)
CARDIN10997,Cardinia Shire Council,Chandler Recreation Reserve,-37.924098,145.463604,Tennis (Outdoor)
CARDIN10992,Cardinia Shire Council,Cockatoo Bowls & Tennis Club,-37.937095,145.490575,Tennis (Outdoor)
CARDIN11007,Cardinia Shire Council,Garfield Recreation Reserve,-38.094592,145.677927,Tennis (Outdoor)
CARDIN11016,Cardinia Shire Council,Koo Wee Rup Bowls & Tennis Club,-38.201047,145.485264,Tennis (Outdoor)
CARDIN11024,Cardinia Shire Council,Lang Lang Tennis Club,-38.264987,145.566515,Tennis (Outdoor)
CARDIN11026,Cardinia Shire Council,Maryknoll Recreation Reserve,-38.03678,145.604734,Tennis (Outdoor)
CARDIN11029,Cardinia Shire Council,Nar Nar Goon Recreation Reserve,-38.084386,145.572546,Tennis (Outdoor)
CARDIN11030,Cardinia Shire Council,Officer Recreation Reserve,-38.060227,145.417171,Tennis (Outdoor)
CARDIN11032,Cardinia Shire Council,Pakenham Bowls & Tennis Club,-38.073728,145.48311,Tennis (Outdoor)
CARDIN11035,Cardinia Shire Council,Pakenham Regional Tennis Centre,-38.086806,145.48604,Tennis (Outdoor)
CARDIN11036,Cardinia Shire Council,Pakenham Upper Recreation Reserve,-38.013459,145.51157,Tennis (Outdoor)
CARDIN11039,Cardinia Shire Council,Rythdale Recreation Reserve,-38.134489,145.468554,Tennis (Outdoor)
CARDIN11040,Cardinia Shire Council,Sutherland Park Recreation Reserve,-37.998753,145.411076,Tennis (Outdoor)
CARDIN11040,Cardinia Shire Council,Sutherland Park Recreation Reserve,-37.998753,145.411076,Tennis (Outdoor)
CARDIN11042,Cardinia Shire Council,Tynong North Reserve,-38.081982,145.622516,Tennis (Outdoor)
CARDIN11043,Cardinia Shire Council,Tynong Recreation Reserve,-38.087842,145.627035,Tennis (Outdoor)
CARDIN11046,Cardinia Shire Council,Worrell Reserve,-37.928364,145.446333,Tennis (Outdoor)
CARDIN11047,Cardinia Shire Council,Yannathan Recreation Reserve,-38.227065,145.639128,Tennis (Outdoor)
CASEYC12242,Casey City Council,Arch Brown Reserve,-38.027951,145.354874,Tennis (Outdoor)
CASEYC12260,Casey City Council,Casey Fields,-38.121979,145.312021,Tennis (Outdoor)
CASEYC12260,Casey City Council,Casey Fields,-38.121979,145.312021,Tennis (Outdoor)
CASEYC12246,Casey City Council,Clyde Recreation Reserve,-38.11994,145.328291,Tennis (Outdoor)
CASEYC12247,Casey City Council,Cranbourne Recreation Reserve,-38.117568,145.283637,Tennis (Outdoor)
CASEYC12297,Casey City Council,Dalton reserve,-38.001823,145.342576,Tennis (Outdoor)
CASEYC12297,Casey City Council,Dalton reserve,-38.001823,145.342576,Tennis (Outdoor)
CASEYC12285,Casey City Council,Eumemmerring Park,-37.996774,145.242946,Tennis (Outdoor)
CASEYC12263,Casey City Council,Glover Recreation Reserve,-38.156582,145.302598,Tennis (Outdoor)
CASEYC12263,Casey City Council,Glover Recreation Reserve,-38.156582,145.302598,Tennis (Outdoor)
CASEYC12264,Casey City Council,Glover Recreation Reserve ,-38.15697,145.302327,Tennis (Outdoor)
CASEYC12292,Casey City Council,Hallam Recreation Reserve  ,-38.001698,145.269167,Tennis (Outdoor)
CASEYC12306,Casey City Council,Max Pawsey Recreation Reserve,-38.017492,145.298057,Tennis (Outdoor)
CASEYC12262,Casey City Council,Morning Mist Recreation Reserve  ,-38.146868,145.232147,Tennis (Outdoor)
CASEYC12301,Casey City Council,Narre Warren Country Club Tennis Court,-38.025228,145.309751,Tennis (Outdoor)
CASEYC12312,Casey City Council,Narre Warren Nth Tennis Club,-37.979048,145.314987,Tennis (Outdoor)
CASEYC5590,Casey City Council,Narre Warren South Tennis Club,-38.050845,145.286067,Tennis (Outdoor)
CASEYC12321,Casey City Council,Pearcedale Recreation Reserve,-38.20352,145.228467,Tennis (Outdoor)
CASEYC12295,Casey City Council,Robert Booth Reserve,-38.030024,145.258671,Tennis (Outdoor)
CASEYC12307,Casey City Council,Sweeney Reserve,-38.039175,145.327194,Tennis (Outdoor)
CASEYC12323,Casey City Council,Tooradin Recreation Reserve,-38.210669,145.37535,Tennis (Outdoor)
CASEYC12324,Casey City Council,Warneet Recreation Reserve,-38.219145,145.313461,Tennis (Outdoor)
CENTRA12544,Central Goldfields Shire Council,Bealiba Tennis Club,-36.788068,143.552968,Tennis (Outdoor)
CENTRA12545,Central Goldfields Shire Council,Bowenvale Tennis,-36.989495,143.711378,Tennis (Outdoor)
CENTRA12546,Central Goldfields Shire Council,Carisbrook Recreation Reserve,-37.045446,143.808903,Tennis (Outdoor)
CENTRA12547,Central Goldfields Shire Council,Daisy Hill Tennis Club,-37.101283,143.727198,Tennis (Outdoor)
CENTRA12549,Central Goldfields Shire Council,Dunluce Tennis,-36.903814,143.569516,Tennis (Outdoor)
CENTRA12553,Central Goldfields Shire Council,Dunolly Tennis Club,-36.859401,143.733394,Tennis (Outdoor)
CENTRA12553,Central Goldfields Shire Council,Dunolly Tennis Club,-36.859401,143.733394,Tennis (Outdoor)
CENTRA12567,Central Goldfields Shire Council,Princes Park Precinct,-37.043009,143.74114,Tennis (Outdoor)
CENTRA12567,Central Goldfields Shire Council,Princes Park Precinct,-37.043009,143.74114,Tennis (Outdoor)
CENTRA12574,Central Goldfields Shire Council,Talbot Tennis Club,-37.173229,143.701853,Tennis (Outdoor)
COLACO11267,Colac Otway Shire Council,Apollo Bay Recreation Reserve,-38.762937,143.667818,Tennis (Outdoor)
COLACO11269,Colac Otway Shire Council,Apollo Bay Tennis Court,-38.75371,143.661514,Tennis (Outdoor)
COLACO11270,Colac Otway Shire Council,Barongarook Tennis Courts,-38.420858,143.608137,Tennis (Outdoor)
COLACO11271,Colac Otway Shire Council,Barwon Downs Tennis Court,-38.469286,143.759189,Tennis (Outdoor)
COLACO11273,Colac Otway Shire Council,Beeac Recreation Reserve,-38.193755,143.645277,Tennis (Outdoor)
COLACO11274,Colac Otway Shire Council,Beech Forest (Fergusson) ,-38.631026,143.528977,Tennis (Outdoor)
COLACO11278,Colac Otway Shire Council,Birregurra Recreation Reserve,-38.334095,143.789681,Tennis (Outdoor)
COLACO11280,Colac Otway Shire Council,Carlisle River Recreation Reserve,-38.560785,143.393229,Tennis (Outdoor)
COLACO11281,Colac Otway Shire Council,Central Reserve,-38.347988,143.586344,Tennis (Outdoor)
COLACO11287,Colac Otway Shire Council,Colac Tennis Club,-38.338517,143.601751,Tennis (Outdoor)
COLACO11287,Colac Otway Shire Council,Colac Tennis Club,-38.338517,143.601751,Tennis (Outdoor)
COLACO11287,Colac Otway Shire Council,Colac Tennis Club,-38.338517,143.601751,Tennis (Outdoor)
COLACO11288,Colac Otway Shire Council,Cororooke Tennis Court,-38.287923,143.528666,Tennis (Outdoor)
COLACO11291,Colac Otway Shire Council,Elliminyt Recreation Reserve,-38.364438,143.581651,Tennis (Outdoor)
COLACO11293,Colac Otway Shire Council,Forrest Tennis Court,-38.51661,143.717638,Tennis (Outdoor)
COLACO11294,Colac Otway Shire Council,Gellibrand Recreation Reserve,-38.526229,143.53794,Tennis (Outdoor)
COLACO11295,Colac Otway Shire Council,Gerangamete Tennis Court,-38.455656,143.684212,Tennis (Outdoor)
COLACO11298,Colac Otway Shire Council,Johanna Tennis Court,-38.758251,143.375171,Tennis (Outdoor)
COLACO11299,Colac Otway Shire Council,Kawarren Tennis Court,-38.480074,143.585192,Tennis (Outdoor)
COLACO11300,Colac Otway Shire Council,Kennett River Tennis Court,-38.667834,143.860289,Tennis (Outdoor)
COLACO11301,Colac Otway Shire Council,Larpent Tennis Courts,-38.343387,143.494806,Tennis (Outdoor)
COLACO11302,Colac Otway Shire Council,Lavers Hill Tennis Court,-38.682591,143.387232,Tennis (Outdoor)
COLACO11303,Colac Otway Shire Council,Pennyroyal Tennis Court,-38.437438,143.808021,Tennis (Outdoor)
COLACO11305,Colac Otway Shire Council,Swan Marsh Tennis Courts,-38.373466,143.380475,Tennis (Outdoor)
COLACO11306,Colac Otway Shire Council,Tennis Courts,-38.327771,143.617807,Tennis (Outdoor)
COLACO11307,Colac Otway Shire Council,Warncoort Tennis Courts,-38.312901,143.686436,Tennis (Outdoor)
COLACO11308,Colac Otway Shire Council,Warrion Recreation Reserve,-38.225017,143.569287,Tennis (Outdoor)
COLACO11310,Colac Otway Shire Council,Yeo Tennis Courts,-38.37356,143.636993,Tennis (Outdoor)
CORANG12792,Corangamite Shire Council,Camperdown Recreation Reserve,-38.23113,143.103068,Tennis (Outdoor)
CORANG12756,Corangamite Shire Council,Cobden Recreation Reserve  ,-38.330548,143.07289,Tennis (Outdoor)
CORANG12745,Corangamite Shire Council,Derrinallum Park  ,-37.949017,143.227938,Tennis (Outdoor)
CORANG12746,Corangamite Shire Council,Lismore Recreation Reserve  ,-37.958212,143.341005,Tennis (Outdoor)
CORANG12768,Corangamite Shire Council,Port Campbell Public Purpose Reserve,-38.61904,142.996955,Tennis (Outdoor)
CORANG12769,Corangamite Shire Council,Princetown Recreation Reserve,-38.699025,143.160422,Tennis (Outdoor)
CORANG12770,Corangamite Shire Council,Scotts Creek Recreation reserve,-38.452162,143.048966,Tennis (Outdoor)
CORANG12771,Corangamite Shire Council,Simpson Recreation Reserve  ,-38.495275,143.212358,Tennis (Outdoor)
CORANG12776,Corangamite Shire Council,Skipton Tennis Club,-37.685739,143.369567,Tennis (Outdoor)
CORANG12778,Corangamite Shire Council,Terang Recreation Reserve  ,-38.24409,142.9222,Tennis (Outdoor)
CORANG12783,Corangamite Shire Council,Timboon Recreation Reserve  ,-38.478111,142.96612,Tennis (Outdoor)
GREATE11614,Dandenong City Council,Alexander Rd Reserve,-37.970923,145.195534,Tennis (Outdoor)
GREATE11616,Dandenong City Council,BJ Powell Reserve,-37.953837,145.193877,Tennis (Outdoor)
GREATE11617,Dandenong City Council,Burden Park,-37.963132,145.152186,Tennis (Outdoor)
GREATE11627,Dandenong City Council,Dandenong Recreation Club,-37.98231,145.219213,Tennis (Outdoor)
GREATE11632,Dandenong City Council,Frederick Watcher Reserve,-37.986985,145.17481,Tennis (Outdoor)
GREATE11635,Dandenong City Council,George Andrews Reserve,-38.001833,145.211675,Tennis (Outdoor)
GREATE11637,Dandenong City Council,Greaves Reserve,-37.984195,145.197572,Tennis (Outdoor)
GREATE11644,Dandenong City Council,Lois Twohig Reserve,-37.962081,145.217008,Tennis (Outdoor)
GREATE11650,Dandenong City Council,Noble Park Reserve,-37.97745,145.169162,Tennis (Outdoor)
GREATE11651,Dandenong City Council,Noble Park Uniting Tennis Club,-37.966384,145.172978,Tennis (Outdoor)
GREATE11653,Dandenong City Council,Parkfield Reserve,-37.962026,145.181661,Tennis (Outdoor)
GREATE11656,Dandenong City Council,Rosewood Tennis Club,-37.945829,145.219213,Tennis (Outdoor)
GREATE11667,Dandenong City Council,Springvale Tennis Club,-37.943258,145.157616,Tennis (Outdoor)
DAREBI11811,Darebin City Council,Dunstan Park Tennis,-37.731145,144.986893,Tennis (Outdoor)
DAREBI11816,Darebin City Council,GE Robinson Park,-37.72533,145.005512,Tennis (Outdoor)
DAREBI11819,Darebin City Council,H P Zwar Reserve,-37.741479,144.996053,Tennis (Outdoor)
DAREBI11822,Darebin City Council,J C Donath Reserve,-37.69972,145.014616,Tennis (Outdoor)
DAREBI11826,Darebin City Council,Judith Scott Memorial Reserve,-37.718987,145.034413,Tennis (Outdoor)
DAREBI11831,Darebin City Council,Lakeview Tennis Club,-37.711987,144.991767,Tennis (Outdoor)
DAREBI11833,Darebin City Council,McDonnell Park,-37.769459,145.015537,Tennis (Outdoor)
DAREBI11835,Darebin City Council,Northcote Aquatic & Recreation Centre,-37.769021,145.012581,Tennis (Outdoor)
DAREBI11844,Darebin City Council,St Josephs Tennis Courts,-37.773851,144.996374,Tennis (Outdoor)
DAREBI11805,Darebin City Council,T.A Cochrane Reserve,-37.748424,145.008709,Tennis (Outdoor)
DAREBI11849,Darebin City Council,Thornbury Church of Christ Tennis Club,-37.763038,144.997151,Tennis (Outdoor)
DAREBI11851,Darebin City Council,WR Ruthven Reserve,-37.733472,145.023488,Tennis (Outdoor)
EASTGI10985,East Gippsland Shire Council,A.J Freeman Reserve,-37.913402,147.715993,Tennis (Outdoor)
EASTGI10993,East Gippsland Shire Council,Benambra Oval,-36.943801,147.699706,Tennis (Outdoor)
EASTGI10996,East Gippsland Shire Council,Bruthen recreation reserve,-37.711478,147.834179,Tennis (Outdoor)
EASTGI10998,East Gippsland Shire Council,Buchan Recreation reserve,-37.497602,148.177282,Tennis (Outdoor)
EASTGI11002,East Gippsland Shire Council,Cann River Recreation reserve,-37.568276,149.153554,Tennis (Outdoor)
EASTGI11003,East Gippsland Shire Council,Ensay Recreation reserve,-37.382802,147.822413,Tennis (Outdoor)
EASTGI11007,East Gippsland Shire Council,Fernbank Recreation Reserve,-37.76428,147.349298,Tennis (Outdoor)
EASTGI11004,East Gippsland Shire Council,Glenaladale Cricket oval,-37.765021,147.34846,Tennis (Outdoor)
EASTGI11006,East Gippsland Shire Council,Howitt Park,-37.824827,147.644696,Tennis (Outdoor)
EASTGI11010,East Gippsland Shire Council,Lakes Aquadome,-37.86699,148.005838,Tennis (Outdoor)
EASTGI11015,East Gippsland Shire Council,Lakes Entrance Recreation Reserve,-37.877429,147.986805,Tennis (Outdoor)
EASTGI11018,East Gippsland Shire Council,Lindenow Recreation reserve,-37.802093,147.45433,Tennis (Outdoor)
EASTGI11019,East Gippsland Shire Council,Lindenow South Oval,-37.832682,147.430423,Tennis (Outdoor)
EASTGI11021,East Gippsland Shire Council,Lucknow Recreation Reserve,-37.813354,147.649777,Tennis (Outdoor)
EASTGI11024,East Gippsland Shire Council,Mallacoota Halls & Recreation Reserve,-37.559152,149.757183,Tennis (Outdoor)
EASTGI11027,East Gippsland Shire Council,Marlo Tennis Couts,-37.796527,148.533857,Tennis (Outdoor)
EASTGI11028,East Gippsland Shire Council,Metung Bowls club,-37.887726,147.856028,Tennis (Outdoor)
